,num_floor,unit_per_floor,price,age,statuse,view,doc_status,north,sought,west,east,floor,area,num_sleep,tel,kitch,service,floor_covering,open,parking,warehouse,balcony,Fireplace,Chiller,Gas,Patio,Pool,Package,Elevator,Cooler,User,Fan coil,Basement,Jacuzzi,Secluded yard,Sauna,Yard,z_اتوبان بابایی,z_استخر,z_ایت,z_بزرگراه بابائی شهرك بهشتی,z_بزرگراه بابائی شهرك شهپریان,z_بنی هاشم,z_تهرانبارس خ محمدخانی,z_تهرانپارس,z_جشنواره,z_حكیمیه,z_خواجه عبدالله,z_دلاوران,z_دماوند,z_رسالت,z_سراج,z_شریعتی,z_شمس آّباد,z_شمیران نو,z_شهرك راه آهن بلواركوهك,z_شهید عراقی,z_شهیدعراقی,z_فرجام,z_قنات كوثر,z_لویزان,z_مجیدیه,z_میدان شاهد,z_نیروی دریایی,z_هروی,z_هنگام,z_پروین
533,6,4,95000000.0,5,1.0,7,6.0,1,1,0,0,5.0,100.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
534,13,11,94827586.20689656,8,1.0,-1,4.0,0,1,0,0,4.0,116.0,3,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
535,4,1,99000000.0,1,1.0,7,6.0,0,1,0,0,2.0,150.0,3,1,4,3,6,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
536,3,2,95238095.23809524,30,3.0,7,6.0,1,0,0,0,2.0,105.0,2,1,5,3,3,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
537,4,2,53472222.222222224,21,1.0,7,6.0,1,0,0,0,4.0,72.0,2,1,5,1,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
538,5,2,158982035.9281437,0,3.0,8,6.0,1,0,0,0,2.0,126.0,3,1,5,3,5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
539,5,1,115000000.0,17,3.0,7,6.0,1,0,0,0,5.0,172.5,3,1,5,3,5,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540,5,4,75000000.0,10,1.0,7,6.0,1,0,0,0,5.0,96.0,2,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
541,5,3,72222222.22222222,7,3.0,7,6.0,0,1,0,0,4.0,72.0,1,1,4,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
542,4,1,89000000.0,1,1.0,7,6.0,1,0,0,0,1.0,100.0,2,1,5,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,4,2,158982035.9281437,0,3.0,7,6.0,1,0,0,1,2.0,134.0,3,1,6,3,3,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
544,4,2,72000000.0,20,1.0,7,6.0,1,0,0,0,3.0,100.0,3,1,5,3,3,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
545,3,2,36923076.92307692,7,3.0,7,0.0,0,1,0,0,1.0,65.0,2,1,5,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,10,10,104790419.16167665,14,3.0,7,6.0,1,0,0,0,2.0,167.0,3,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
547,4,1,37000000.0,7,1.0,7,0.0,0,1,0,0,2.0,50.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
548,4,1,100636942.67515923,27,1.0,7,6.0,1,0,0,0,2.0,157.0,3,1,4,3,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
549,4,2,72463768.11594203,26,1.0,7,6.0,1,0,0,0,3.0,69.0,1,1,5,3,6,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,4,2,75438596.49122807,20,1.0,7,6.0,1,0,0,0,4.0,57.0,1,1,5,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,3,1,40000000.0,8,1.0,7,0.0,0,1,0,0,1.0,95.0,2,1,5,3,3,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,4,2,52238805.97014926,14,1.0,7,6.0,0,1,0,0,4.0,67.0,2,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,4,1,101000000.0,1,3.0,7,6.0,1,0,0,0,3.0,127.0,3,0,6,3,5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,5,1,100000000.0,14,1.0,7,6.0,1,0,0,0,1.0,140.0,3,1,5,3,5,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
555,4,1,70000000.0,4,1.0,7,6.0,1,0,0,0,4.0,123.0,3,1,5,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
556,4,3,60833333.333333336,25,1.0,7,6.0,1,0,0,0,4.0,60.0,1,1,5,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,5,2,84269662.92134832,8,3.0,7,6.0,0,1,0,0,4.0,89.0,2,1,5,3,5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,5,3,85000000.0,2,3.0,7,6.0,1,0,0,0,5.0,103.0,2,1,5,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,5,2,95000000.0,4,3.0,7,6.0,1,0,0,0,2.0,100.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
560,4,2,85964912.28070176,2,1.0,7,6.0,1,0,0,0,1.0,57.0,1,1,5,1,5,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
561,6,6,77906976.74418604,2,1.0,7,6.0,1,0,0,0,2.0,86.0,2,1,5,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,11,9,125000000.0,0,3.0,7,6.0,1,0,0,0,1.0,117.0,2,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
563,4,4,69000000.0,20,1.0,5,4.0,0,1,0,0,2.0,70.0,1,1,0,1,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,5,2,110000000.0,10,3.0,7,6.0,0,1,0,0,3.0,115.0,2,1,5,3,5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,4,3,80000000.0,30,3.0,7,6.0,1,0,0,0,4.0,40.0,1,1,6,1,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,4,3,75609756.09756097,20,1.0,7,6.0,0,1,0,0,0.0,41.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,4,5,87155963.30275229,15,3.0,7,6.0,1,0,0,0,1.0,109.0,2,1,5,3,3,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
568,5,2,158982035.9281437,7,3.0,7,6.0,1,0,0,0,4.0,100.0,2,1,5,3,4,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
569,4,4,66222222.222222224,20,1.0,7,6.0,0,1,0,0,1.0,45.0,1,1,5,1,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
570,4,3,80000000.0,16,3.0,7,6.0,1,0,0,0,4.0,65.0,2,1,5,3,6,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571,4,3,63157894.7368421,30,1.0,7,6.0,1,0,0,0,4.0,57.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572,4,1,84337349.39759035,8,1.0,9,6.0,1,0,0,0,3.0,83.0,2,1,5,3,5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,5,2,150000000.0,0,3.0,7,6.0,0,1,0,0,4.0,120.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
574,4,3,74257425.74257426,20,1.0,7,6.0,1,1,0,0,3.0,101.0,3,1,5,3,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575,5,3,74117647.05882353,0,3.0,7,6.0,0,1,0,0,4.0,85.0,2,1,5,1,3,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
576,4,1,44000000.0,17,3.0,7,0.0,0,1,0,0,1.0,125.0,2,1,4,3,6,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
577,5,4,80000000.0,8,1.0,7,6.0,1,0,0,0,4.0,100.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
578,5,1,38888888.88888889,30,3.0,-1,0.0,0,1,0,0,0.0,45.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
579,4,2,71428571.42857143,8,3.0,7,6.0,0,1,0,0,2.0,63.0,1,1,5,3,5,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
580,4,1,62926829.26829268,14,3.0,7,6.0,0,1,0,0,1.0,41.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
581,4,2,73287671.23287672,30,3.0,7,6.0,0,1,0,0,4.0,73.0,2,1,5,1,3,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
582,5,2,125000000.0,10,1.0,7,6.0,1,1,0,0,3.0,143.0,3,1,5,3,5,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
583,4,1,65151515.15151515,8,1.0,7,6.0,1,0,0,0,2.0,66.0,2,1,5,1,3,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
584,11,9,122727272.72727273,0,3.0,7,6.0,1,0,0,0,3.0,110.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
585,6,1,158982035.9281437,0,3.0,7,6.0,1,0,0,0,2.0,172.5,4,1,0,3,5,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,4,2,52808988.76404494,20,3.0,7,6.0,0,1,0,0,4.0,89.0,2,1,5,3,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
587,5,2,150000000.0,11,1.0,7,6.0,0,1,0,0,4.0,151.0,3,1,5,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,4,2,68181818.18181819,16,1.0,7,6.0,1,0,0,0,3.0,44.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
589,3,2,67391304.3478261,26,3.0,7,6.0,1,0,0,0,1.0,92.0,2,1,5,1,3,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,4,2,60317460.31746032,23,1.0,7,6.0,0,1,0,0,4.0,63.0,1,1,5,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
591,4,2,63636363.63636363,20,3.0,7,6.0,1,0,0,0,4.0,77.0,2,1,5,1,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592,4,2,44000000.0,9,1.0,7,0.0,0,1,0,0,4.0,50.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
593,6,2,90000000.0,0,3.0,7,6.0,1,1,0,0,3.0,100.0,2,1,5,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594,6,2,105000000.0,7,1.0,7,6.0,1,0,0,0,4.0,110.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
595,4,1,34285714.28571428,3,3.0,10,0.0,1,0,0,0,-1.0,70.0,1,1,5,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596,3,1,34181818.18181818,22,1.0,1,0.0,1,0,0,0,3.0,55.0,0,1,2,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
597,6,2,51000000.0,6,1.0,7,0.0,1,0,0,0,4.0,50.0,1,1,5,1,3,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
598,20,20,102803738.31775701,0,3.0,-1,4.0,0,1,0,0,13.0,107.0,2,1,0,3,3,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599,3,1,53333333.333333336,27,3.0,7,6.0,1,0,0,0,-1.0,75.0,1,1,6,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600,3,4,64814814.81481481,20,3.0,7,6.0,1,0,0,0,2.0,54.0,1,1,5,1,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
601,5,3,128099173.55371901,2,3.0,7,6.0,1,0,0,0,3.0,121.0,3,1,4,3,5,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
602,5,2,80000000.0,10,1.0,7,6.0,1,0,0,0,2.0,80.0,2,1,5,3,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
603,4,1,78000000.0,30,1.0,7,6.0,1,0,0,0,3.0,100.0,2,1,2,1,6,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
604,5,3,120588235.29411764,12,3.0,7,6.0,0,0,1,0,3.0,102.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
605,5,4,74576271.18644068,12,1.0,7,6.0,0,1,0,0,2.0,59.0,1,1,5,1,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
606,4,2,95890410.9589041,20,3.0,7,6.0,1,0,0,0,1.0,73.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
607,6,2,109090909.0909091,6,1.0,7,6.0,1,0,0,0,4.0,110.0,2,1,5,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
608,5,4,120000000.0,2,3.0,7,6.0,0,1,1,0,5.0,142.0,3,1,6,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,5,2,81746031.74603175,8,1.0,7,6.0,0,1,0,0,5.0,126.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,5,1,90000000.0,0,1.0,7,6.0,1,0,0,0,1.0,128.0,2,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
611,5,3,133333333.33333333,11,3.0,7,6.0,0,1,0,0,3.0,54.0,1,1,5,1,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
612,5,2,90000000.0,8,1.0,9,6.0,1,0,0,0,4.0,60.0,1,1,5,3,3,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
613,5,4,80000000.0,17,1.0,7,6.0,1,0,0,0,5.0,73.0,2,1,5,3,3,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
614,4,6,70909090.9090909,15,1.0,7,4.0,0,1,0,0,2.0,110.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615,6,2,126712328.76712328,6,1.0,7,6.0,0,1,0,0,2.0,146.0,3,1,4,3,7,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
616,4,2,57142857.14285714,18,1.0,7,6.0,1,0,0,0,4.0,63.0,2,1,5,1,3,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
617,4,1,30769230.769230768,15,1.0,7,0.0,0,1,0,0,3.0,65.0,1,1,5,3,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
618,3,1,82500000.0,19,1.0,7,6.0,1,0,0,0,3.0,40.0,1,1,5,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
619,5,4,146341463.41463414,12,3.0,7,6.0,0,1,0,0,2.0,123.0,2,1,5,3,9,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
620,5,2,89552238.80597015,17,1.0,7,6.0,0,1,0,0,1.0,67.0,1,1,5,1,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
621,3,1,74766355.14018692,24,1.0,7,6.0,1,0,0,0,3.0,107.0,2,1,5,1,9,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,5,1,155000000.0,0,1.0,7,6.0,1,0,0,0,5.0,135.0,3,1,0,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
